lhs	op	rhs	label	est	se	z	pvalue	ci.lower	ci.upper	std.lv	std.all	std.nox
SEwellness	~~	SEwellness		0.192831810330213	0.00581437015794521	33.1646945571073	0	0.181435854227856	0.20422776643257	0.192831810330213	0.32800420131874	0.32800420131874
SEnonacad	~~	SEnonacad		0.242080188247104	0.00648353977167981	37.3376576333369	0	0.229372683802279	0.25478769269193	0.242080188247104	0.380528049207805	0.380528049207805
SEactivities	~~	SEactivities		0.287502957883885	0.00754179209789277	38.1213051423435	0	0.272721316993126	0.302284598774644	0.287502957883885	0.441327272405347	0.441327272405347
SEdiverse	~~	SEdiverse		0.226850598632285	0.00645480078342088	35.1444771486905	0	0.214199421569399	0.23950177569517	0.226850598632285	0.367718345512607	0.367718345512607
sameinst	~~	sameinst		0.104997563567376	0.015057374158533	6.97316560390272	3.09885450633374e-12	0.0754856525149071	0.134509474619845	0.104997563567376	0.233739364829038	0.233739364829038
evalexp	~~	evalexp		0.12145905780683	0.014517968537316	8.36611937094643	0	0.0930043623450054	0.149913753268655	0.12145905780683	0.270303662174292	0.270303662174292
MHWdacad	~~	MHWdacad		0.217671645893573	0.00631902215906538	34.4470458267499	0	0.205286590044295	0.230056701742852	0.217671645893573	0.173217870117595	0.173217870117595
MHWdlonely	~~	MHWdlonely		0.161282192408001	0.00504375081249507	31.976637705505	0	0.151396622468516	0.171167762347486	0.161282192408001	0.133540750674274	0.133540750674274
MHWdmental	~~	MHWdmental		0.1294403144769	0.00419127194086477	30.8833013708467	0	0.121225572423392	0.137655056530409	0.1294403144769	0.110931713326398	0.110931713326398
MHWdexhaust	~~	MHWdexhaust		0.14327828703248	0.00455898224166193	31.4276914095304	0	0.134342846032665	0.152213728032295	0.14327828703248	0.119983141644706	0.119983141644706
MHWdsleep	~~	MHWdsleep		0.188022021015926	0.00556580414651908	33.7816452153671	0	0.177113245343745	0.198930796688108	0.188022021015926	0.153216603053393	0.153216603053393
MHWdfinancial	~~	MHWdfinancial		0.341622042774571	0.008887585649659	38.4381153938785	0	0.324202694991725	0.359041390557418	0.341622042774571	0.2480546988523	0.2480546988523
QIadmin	~~	QIadmin		0.256543950033841	0.00721947302182101	35.5349967038358	0	0.242394042923713	0.270693857143969	0.256543950033841	0.206571527653934	0.206571527653934
QIstudent	~~	QIstudent		0.232186192924362	0.0067936376146752	34.1770059125332	0	0.218870907875582	0.245501477973142	0.232186192924362	0.194101378108905	0.194101378108905
QIadvisor	~~	QIadvisor		0.17864077799791	0.00561300236277932	31.8262431497454	0	0.167639495521724	0.189642060474096	0.17864077799791	0.153861858670293	0.153861858670293
QIfaculty	~~	QIfaculty		0.14175970740556	0.00462711401544619	30.636743968776	0	0.132690730582925	0.150828684228195	0.14175970740556	0.125214566941764	0.125214566941764
QIstaff	~~	QIstaff		0.191692176020244	0.00586697630667179	32.6730782604757	0	0.180193113761017	0.20319123827947	0.191692176020244	0.164948961323966	0.164948961323966
Belong	~~	Belong		0.35349700227855	0.0151856752166166	23.2783196819424	0	0.32373362577306	0.383260378784041	0.757285526424187	0.757285526424187	0.757285526424187
Gains	~~	Gains		0.258962831970119	0.0102509204514675	25.2623979667159	0	0.238871397076858	0.27905426686338	0.941339768427829	0.941339768427829	0.941339768427829
SupportEnv	~~	SupportEnv		0.28632732148799	0.0125067374472454	22.8938460326481	0	0.261814566527291	0.31084007644869	0.757620060825624	0.757620060825624	0.757620060825624
Satisf	~~	Satisf		0.264097169294895	0.0163523234622814	16.1504369641456	0	0.232047204245274	0.296147134344516	0.767255250362429	0.767255250362429	0.767255250362429
DevAdj	~~	DevAdj		0.113181658277074	0.0135277352148586	8.36663761371954	0	0.0866677844635571	0.139695532090591	0.998974261773685	0.998974261773685	0.998974261773685
EmoDiss	~~	EmoDiss		1.03896339843412	0.0270595993556539	38.3953725544366	0	0.985927558260959	1.09199923860729	1	1	1
QualEngag	~~	QualEngag		0.985369458592469	0.0274677865693334	35.8736389663298	0	0.931533586181543	1.0392053310034	1	1	1
EmoDiss	~~	QualEngag		-0.24824497409456	0.0178591592864455	-13.9001489439075	0	-0.283248283090157	-0.213241665098963	-0.245347022591723	-0.245347022591723	-0.245347022591723
x_FASt	~~	x_FASt		0.25	0	NA	NA	0.25	0.25	0.25	1	0.25
sbvalued	~1			2.70748429708402	0.0126879504470327	213.390201072011	0	2.6826163711702	2.73235222299783	2.70748429708402	3.45801616614876	3.45801616614876
sbmyself	~1			2.70869561755988	0.0127855874775169	211.855389697426	0	2.68363632658276	2.733754908537	2.70869561755988	3.41482237178602	3.41482237178602
sbcommunity	~1			2.71110708622483	0.012573963106681	215.612775639872	0	2.6864625713928	2.73575160105686	2.71110708622483	3.48595395054952	3.48595395054952
pganalyze	~1			2.95414511248037	0.0115157657917401	256.530496182832	0	2.93157462627416	2.97671559868658	2.95414511248037	4.12671800017389	4.12671800017389
pgthink	~1			2.95757736339902	0.0109052203827831	271.207482250277	0	2.93620352420529	2.97895120259274	2.95757736339902	4.41942139035757	4.41942139035757
pgwork	~1			2.95240728520126	0.01130990621851	261.046133200405	0	2.93024027634445	2.97457429405806	2.95240728520126	4.22471072754966	4.22471072754966
pgvalues	~1			2.93996634643629	0.0118539495551612	248.015763248819	0	2.91673303223362	2.96319966063896	2.93996634643629	4.00994580661032	4.00994580661032
pgprobsolve	~1			2.95254937905694	0.0110005311463647	268.400619913035	0	2.93098873419926	2.97411002391463	2.95254937905694	4.3447781925759	4.3447781925759
SEacademic	~1			2.73618589676872	0.0118969016929662	229.991468987797	0	2.71286839792289	2.75950339561455	2.73618589676872	3.69668702727613	3.69668702727613
SEwellness	~1			2.72416856314766	0.0123936587829461	219.803418091206	0	2.69987743829641	2.74845968799891	2.72416856314766	3.55291110052386	3.55291110052386
SEnonacad	~1			2.73706993954333	0.012756879502152	214.556384191103	0	2.71206691516399	2.76207296392266	2.73706993954333	3.43162330129373	3.43162330129373
SEactivities	~1			2.72256392337773	0.0129779731718024	209.783445175639	0	2.69712756336867	2.74800028338679	2.72256392337773	3.37316285962336	3.37316285962336
SEdiverse	~1			2.72621551877115	0.0126125684798061	216.150701035722	0	2.70149533879818	2.75093569874411	2.72621551877115	3.47094609943871	3.47094609943871
sameinst	~1			2.90889822582943	0.010922372992634	266.324747176386	0	2.88749076813816	2.93030568352071	2.90889822582943	4.34015106274485	4.34015106274485
evalexp	~1			2.91466213277968	0.0109280208185333	266.714547966141	0	2.89324360555305	2.9360806600063	2.91466213277968	4.34809705571187	4.34809705571187
MHWdacad	~1			3.85344665567317	0.0186316201774625	206.822950391316	0	3.81692935115171	3.88996396019462	3.85344665567317	3.43751631323671	3.43751631323671
MHWdlonely	~1			3.84407044485397	0.018243399189614	210.710208382789	0	3.80831403948674	3.8798268502212	3.84407044485397	3.49788103802357	3.49788103802357
MHWdmental	~1			3.85427980653226	0.0179752086850811	214.421978295651	0	3.81904904489491	3.88951056816961	3.85427980653226	3.56809427204926	3.56809427204926
MHWdexhaust	~1			3.85659081670842	0.018021235787567	214.002572418986	0	3.82126984360789	3.89191178980896	3.85659081670842	3.52917738110315	3.52917738110315
MHWdsleep	~1			3.85790509790171	0.0183330035217903	210.434972824626	0	3.82197307127056	3.89383712453287	3.85790509790171	3.48257194027497	3.48257194027497
MHWdfinancial	~1			3.84601553916289	0.019396518215205	198.283810346332	0	3.80799906203561	3.88403201629017	3.84601553916289	3.27726697076784	3.27726697076784
QIadmin	~1			4.84866546389302	0.0181984583831035	266.432758304121	0	4.81299714088799	4.88433378689806	4.84866546389302	4.35087456410435	4.35087456410435
QIstudent	~1			4.8467572085527	0.0177988183487051	272.307807945313	0	4.81187216562187	4.88164225148353	4.8467572085527	4.43146556586505	4.43146556586505
QIadvisor	~1			4.84149048453619	0.0175961113498921	275.145478922301	0	4.80700274002244	4.87597822904993	4.84149048453619	4.49318467678083	4.49318467678083
QIfaculty	~1			4.84044283242552	0.0172762192738805	280.179520512551	0	4.8065820648597	4.87430359999134	4.84044283242552	4.5492114036458	4.5492114036458
QIstaff	~1			4.83255391979851	0.0174830612203288	276.413487254701	0	4.79828774946716	4.86682009012986	4.83255391979851	4.48279942252698	4.48279942252698
x_FASt	~1			0.499999999999669	0	NA	NA	0.499999999999669	0.499999999999669	0.499999999999669	0.999999999999338	0.499999999999669
Belong	~1			0	0	NA	NA	0	0	0	0	0
Gains	~1			0	0	NA	NA	0	0	0	0	0
SupportEnv	~1			0	0	NA	NA	0	0	0	0	0
Satisf	~1			0	0	NA	NA	0	0	0	0	0
DevAdj	~1			0	0	NA	NA	0	0	0	0	0
EmoDiss	~1			0	0	NA	NA	0	0	0	0	0
QualEngag	~1			0	0	NA	NA	0	0	0	0	0
